,ID_STUDENT,STUDENT_NAME,GENDER,GRADE_NAME,ID_PROJECT,PROJECT_NAME,CREATION_DATE,EDUCATIONAL_CENTRE_NAME,CODIGO_INSTITUCIONAL_FOD,DIRECCION_REGIONAL,REGION_NAME,PROVINCIA,CANTON,DISTRITO,PRIM_O_SEC,IF_VALUE,ELSEIF_VALUE,ELSE_VALUE,WHILE_VALUE,FOR_VALUE,DO_WHILE,ABSTRACTION,PARALLELISM,DATA_REPRESENTATION,DEADCODE,MISNAMING,CYCLOMATIC,NUMBER_OF_METHODS,NUMBER_OF_CLASSES,ARITHMETIC,LOGICAL,COMPARISON,AVG_CYCLO,CONTROL_FLOW,AVG_METHODS_BY_CLASS,CT_SCORE,DATE,YEAR_CREATION,MONTH_CREATION,DAY_CREATION
75,356075,Estudiante_389,Hombre,Sexto Grado,191,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-11-28,LA TRINIDAD,65,San José Norte,Urbano,San José,Moravia,Trinidad,Primaria,2,0,0,0,0,0,0,0,3,1,2,7,3,2,0,0,1,2.3333333333333335,3.0,1.5,6.0,2019-11-28,2019,11,28
76,267928,Estudiante_408,Mujer,Quinto Grado,198,¿Cómo podemos usar la matemática en la construcción de juegos que utilicen una ruleta?,2019-11-19,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,2,0,0,0,4,0,2,2,3,0,5,18,9,6,0,0,1,2.0,2.0,1.5,9.0,2019-11-19,2019,11,19
80,281771,Estudiante_440,Mujer,Sexto Grado,206,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-11-19,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,5,0,0,4,5,0,2,2,3,0,7,44,26,15,0,0,2,1.6923076923076923,2.0,1.7333333333333334,9.0,2019-11-19,2019,11,19
81,281774,Estudiante_452,Hombre,Sexto Grado,208,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-06-04,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,10,0,0,4,5,0,2,2,3,2,3,47,24,13,0,0,2,1.9583333333333333,2.0,1.8461538461538463,9.0,2019-06-04,2019,6,4
82,281778,Estudiante_464,Mujer,Sexto Grado,210,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-06-04,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,8,0,0,4,5,0,2,2,3,0,3,39,18,11,0,0,2,2.1666666666666665,3.0,1.6363636363636365,10.0,2019-06-04,2019,6,4
87,281782,Estudiante_508,Hombre,Sexto Grado,220,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-06-04,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,24,0,0,4,5,0,2,2,3,2,5,49,26,16,10,0,16,1.8846153846153846,2.0,1.625,9.0,2019-06-04,2019,6,4
88,281785,Estudiante_520,Hombre,Sexto Grado,222,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-11-20,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,24,0,0,6,5,0,2,2,3,2,4,60,35,16,10,0,16,1.7142857142857142,2.0,2.1875,9.0,2019-11-20,2019,11,20
89,283363,Estudiante_532,Hombre,Quinto Grado,224,¿Cómo podemos usar la matemática en la construcción de juegos que utilicen una ruleta?,2019-06-04,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,0,0,0,0,2,0,0,0,2,0,1,3,1,1,4,0,0,3.0,3.0,1.0,5.0,2019-06-04,2019,6,4
90,281788,Estudiante_536,Hombre,Sexto Grado,226,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-11-19,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,19,0,0,9,5,0,2,3,3,13,1,67,44,21,10,0,16,1.5227272727272727,2.0,2.0952380952380953,10.0,2019-11-19,2019,11,19
91,281790,Estudiante_548,Hombre,Sexto Grado,228,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-06-04,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,5,0,0,3,0,0,0,0,0,0,1,16,8,8,0,0,0,2.0,2.0,1.0,2.0,2019-06-04,2019,6,4
92,281792,Estudiante_556,Hombre,Sexto Grado,230,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-11-19,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,10,0,0,5,5,0,2,2,3,0,3,48,24,15,0,0,2,2.0,2.0,1.6,9.0,2019-11-19,2019,11,19
93,281794,Estudiante_568,Hombre,Sexto Grado,232,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-06-04,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,10,0,0,4,5,0,2,2,3,0,5,45,22,13,0,0,2,2.0454545454545454,3.0,1.6923076923076923,10.0,2019-06-04,2019,6,4
94,281799,Estudiante_580,Hombre,Sexto Grado,234,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-06-04,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,10,0,0,6,13,0,2,2,3,1,1,62,29,18,0,0,2,2.1379310344827585,3.0,1.6111111111111112,10.0,2019-06-04,2019,6,4
95,281800,Estudiante_592,Mujer,Sexto Grado,236,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-06-04,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,10,0,0,2,8,0,2,2,3,0,3,47,23,14,0,0,2,2.0434782608695654,3.0,1.6428571428571428,10.0,2019-06-04,2019,6,4
96,281803,Estudiante_604,Hombre,Sexto Grado,238,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-06-04,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,2.0,2.0,1.0,2.0,2019-06-04,2019,6,4
97,281806,Estudiante_608,Hombre,Sexto Grado,240,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-06-04,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,10,0,0,4,5,0,2,2,3,0,2,42,19,11,0,0,2,2.210526315789474,3.0,1.7272727272727273,10.0,2019-06-04,2019,6,4
98,281808,Estudiante_620,Hombre,Sexto Grado,242,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-11-19,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,10,0,0,5,5,0,2,2,3,0,3,48,24,15,0,0,2,2.0,2.0,1.6,9.0,2019-11-19,2019,11,19
99,281810,Estudiante_632,Mujer,Sexto Grado,244,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-11-14,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,7,0,0,2,8,0,2,2,3,0,7,36,16,10,0,0,3,2.25,3.0,1.6,10.0,2019-11-14,2019,11,14
100,281812,Estudiante_644,Mujer,Sexto Grado,246,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-11-19,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,13,0,0,4,6,0,2,2,3,0,8,41,15,9,0,0,3,2.7333333333333334,3.0,1.6666666666666667,10.0,2019-11-19,2019,11,19
101,281814,Estudiante_656,Hombre,Sexto Grado,248,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-11-19,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,13,0,0,4,6,0,2,2,3,0,7,41,15,9,0,0,3,2.7333333333333334,3.0,1.6666666666666667,10.0,2019-11-19,2019,11,19
102,282159,Estudiante_668,Hombre,Sexto Grado,250,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-11-14,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,13,0,0,4,7,0,2,2,3,0,7,43,16,11,0,0,3,2.6875,3.0,1.4545454545454546,10.0,2019-11-14,2019,11,14
103,282160,Estudiante_684,Hombre,Sexto Grado,252,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-11-19,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,13,0,0,4,6,0,2,2,3,0,8,41,15,8,0,0,3,2.7333333333333334,3.0,1.875,10.0,2019-11-19,2019,11,19
104,282162,Estudiante_696,Hombre,Sexto Grado,254,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-06-06,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,7,0,0,2,6,0,2,2,3,0,7,40,22,16,0,0,3,1.8181818181818181,2.0,1.375,9.0,2019-06-06,2019,6,6
105,282164,Estudiante_708,Mujer,Sexto Grado,256,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-06-06,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,13,0,0,4,6,0,2,2,3,0,10,41,15,9,0,0,3,2.7333333333333334,3.0,1.6666666666666667,10.0,2019-06-06,2019,6,6
106,282166,Estudiante_720,Mujer,Sexto Grado,258,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-06-06,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,7,0,0,4,0,0,0,0,3,0,9,17,6,6,0,0,0,2.8333333333333335,3.0,1.0,6.0,2019-06-06,2019,6,6
107,282169,Estudiante_732,Mujer,Sexto Grado,260,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-11-19,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,11,0,0,4,5,0,2,2,3,0,8,37,14,9,0,0,3,2.642857142857143,3.0,1.5555555555555556,10.0,2019-11-19,2019,11,19
108,282171,Estudiante_744,Mujer,Sexto Grado,262,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-06-06,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,10,0,0,3,6,0,2,2,3,0,7,36,14,8,0,0,3,2.5714285714285716,3.0,1.75,10.0,2019-06-06,2019,6,6
109,282189,Estudiante_756,Hombre,Sexto Grado,264,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-11-19,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,10,0,0,4,0,0,0,0,0,0,1,18,4,4,0,0,0,4.5,3.0,1.0,3.0,2019-11-19,2019,11,19
110,282192,Estudiante_764,Mujer,Sexto Grado,266,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-11-19,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,10,0,0,4,1,0,2,2,3,0,1,22,7,6,0,0,0,3.142857142857143,3.0,1.1666666666666667,10.0,2019-11-19,2019,11,19
111,282194,Estudiante_776,Mujer,Quinto Grado,268,¿Cómo podemos usar la matemática en la construcción de juegos que utilicen una ruleta?,2019-06-04,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,0,0,0,0,2,0,0,0,2,0,1,3,1,1,4,0,0,3.0,3.0,1.0,5.0,2019-06-04,2019,6,4
114,282201,Estudiante_792,Mujer,Quinto Grado,273,¿Cómo podemos usar la matemática en la construcción de juegos que utilicen una ruleta?,2019-06-04,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,2,0,0,0,4,0,2,2,3,0,5,18,9,6,0,0,1,2.0,2.0,1.5,9.0,2019-06-04,2019,6,4
115,282202,Estudiante_800,Hombre,Quinto Grado,275,¿Cómo podemos usar la matemática en la construcción de juegos que utilicen una ruleta?,2019-06-04,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,2,0,0,0,4,0,2,2,3,0,5,19,10,7,0,0,1,1.9,2.0,1.4285714285714286,9.0,2019-06-04,2019,6,4
117,320490,Estudiante_816,Mujer,Quinto Grado,279,¿Cómo podemos usar la matemática en la construcción de juegos que utilicen una ruleta?,2019-11-19,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,0,0,0,0,2,0,0,0,2,0,1,3,1,1,4,0,0,3.0,3.0,1.0,5.0,2019-11-19,2019,11,19
119,306170,Estudiante_828,Mujer,Cuarto Grado,283,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-18,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,4,0,0,7,0,0,2,2,2,0,4,31,16,10,0,0,4,1.9375,2.0,1.6,8.0,2019-11-18,2019,11,18
120,306171,Estudiante_836,Hombre,Cuarto Grado,285,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-18,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,4,0,0,8,0,0,2,2,2,0,1,23,10,7,0,0,1,2.3,3.0,1.4285714285714286,9.0,2019-11-18,2019,11,18
122,306174,Estudiante_856,Mujer,Quinto Grado,289,¿Cómo podemos usar la matemática en la construcción de juegos que utilicen una ruleta?,2019-06-04,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,2,0,0,0,4,0,0,0,3,0,5,15,6,5,0,0,1,2.5,3.0,1.2,6.0,2019-06-04,2019,6,4
124,306176,Estudiante_872,Mujer,Quinto Grado,293,¿Cómo podemos usar la matemática en la construcción de juegos que utilicen una ruleta?,2019-06-04,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,0,0,0,0,2,0,0,0,2,0,1,3,1,1,5,0,0,3.0,3.0,1.0,5.0,2019-06-04,2019,6,4
125,306179,Estudiante_876,Hombre,Sexto Grado,295,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-11-19,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,5,0,0,1,5,0,2,2,3,1,7,32,17,9,0,0,2,1.8823529411764706,2.0,1.8888888888888888,9.0,2019-11-19,2019,11,19
126,306180,Estudiante_884,Mujer,Sexto Grado,297,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-06-04,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,10,0,0,5,5,0,2,2,3,1,1,47,23,14,0,0,2,2.0434782608695654,3.0,1.6428571428571428,10.0,2019-06-04,2019,6,4
127,306181,Estudiante_896,Hombre,Sexto Grado,299,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-06-06,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,6,0,0,3,0,0,0,0,0,0,0,12,3,3,0,0,0,4.0,3.0,1.0,3.0,2019-06-06,2019,6,6
128,298778,Estudiante_904,Hombre,Cuarto Grado,301,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-06-04,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,0,0,0,1,19,0,0,0,0,0,5,42,23,23,0,0,0,1.826086956521739,2.0,1.0,2.0,2019-06-04,2019,6,4
129,298780,Estudiante_912,Mujer,Cuarto Grado,303,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-06-04,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,12,0,0,3,0,0,0,0,0,1,2,15,7,6,5,0,7,2.142857142857143,3.0,1.1666666666666667,3.0,2019-06-04,2019,6,4
130,298785,Estudiante_920,Mujer,Cuarto Grado,305,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-14,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,12,0,0,2,1,0,0,0,0,1,2,15,7,6,5,0,7,2.142857142857143,3.0,1.1666666666666667,3.0,2019-11-14,2019,11,14
131,298787,Estudiante_928,Hombre,Cuarto Grado,307,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-12,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,12,0,0,2,22,0,2,1,0,1,7,62,33,28,5,0,7,1.878787878787879,2.0,1.1785714285714286,5.0,2019-11-12,2019,11,12
132,298790,Estudiante_940,Hombre,Cuarto Grado,309,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-06-04,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,12,0,0,2,21,0,2,1,0,1,8,58,30,27,5,0,7,1.9333333333333333,2.0,1.1111111111111112,5.0,2019-06-04,2019,6,4
133,298792,Estudiante_952,Hombre,Cuarto Grado,311,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-06-04,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,7,0,0,0,18,0,0,0,0,1,6,44,26,23,5,0,7,1.6923076923076923,2.0,1.1304347826086956,2.0,2019-06-04,2019,6,4
134,298794,Estudiante_964,Mujer,Cuarto Grado,313,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-06-04,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,12,0,0,2,12,0,0,0,0,1,8,39,20,17,5,0,7,1.95,2.0,1.1764705882352942,2.0,2019-06-04,2019,6,4
135,298796,Estudiante_976,Mujer,Cuarto Grado,315,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-06-04,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,12,0,0,2,21,0,0,0,0,1,7,58,30,27,5,0,7,1.9333333333333333,2.0,1.1111111111111112,2.0,2019-06-04,2019,6,4
136,298800,Estudiante_988,Mujer,Cuarto Grado,317,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-06-04,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,7,0,0,1,16,0,0,0,0,3,2,40,23,19,5,0,7,1.7391304347826086,2.0,1.2105263157894737,2.0,2019-06-04,2019,6,4
137,298813,Estudiante_1000,Mujer,Cuarto Grado,319,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-18,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,8,0,0,13,0,0,2,3,2,1,3,48,23,12,0,0,4,2.0869565217391304,3.0,1.9166666666666667,10.0,2019-11-18,2019,11,18
138,298817,Estudiante_1012,Hombre,Cuarto Grado,321,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-18,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,3,0,0,7,0,0,2,2,0,0,0,17,7,2,0,0,0,2.4285714285714284,3.0,3.5,7.0,2019-11-18,2019,11,18
139,298823,Estudiante_1016,Hombre,Cuarto Grado,323,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-18,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,1,0,0,4,0,0,0,0,2,2,1,11,6,6,0,0,1,1.8333333333333333,2.0,1.0,4.0,2019-11-18,2019,11,18
140,298827,Estudiante_1020,Hombre,Cuarto Grado,325,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-18,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,6,0,0,9,0,0,3,2,2,1,5,35,18,9,0,0,2,1.9444444444444444,2.0,2.0,9.0,2019-11-18,2019,11,18
141,298829,Estudiante_1032,Hombre,Cuarto Grado,327,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-18,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,5,0,0,8,0,0,2,2,0,0,1,21,8,3,0,0,0,2.625,3.0,2.6666666666666665,7.0,2019-11-18,2019,11,18
142,298831,Estudiante_1040,Hombre,Cuarto Grado,329,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-18,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,8,0,0,13,0,0,2,2,2,0,4,45,21,11,0,0,3,2.142857142857143,3.0,1.9090909090909092,9.0,2019-11-18,2019,11,18
143,298834,Estudiante_1052,Mujer,Cuarto Grado,331,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-18,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,8,0,0,13,0,0,2,2,2,1,1,43,19,10,0,0,3,2.263157894736842,3.0,1.9,9.0,2019-11-18,2019,11,18
144,298837,Estudiante_1064,Hombre,Cuarto Grado,333,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-18,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,3,0,0,6,0,0,2,2,2,0,4,26,14,9,0,0,3,1.8571428571428572,2.0,1.5555555555555556,8.0,2019-11-18,2019,11,18
145,298841,Estudiante_1072,Hombre,Cuarto Grado,335,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-18,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,8,0,0,13,0,0,2,2,2,0,4,46,22,11,0,0,3,2.090909090909091,3.0,2.0,9.0,2019-11-18,2019,11,18
146,298843,Estudiante_1084,Hombre,Cuarto Grado,337,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-18,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,8,0,0,13,0,0,2,2,2,0,4,46,22,11,0,0,3,2.090909090909091,3.0,2.0,9.0,2019-11-18,2019,11,18
147,298847,Estudiante_1096,Mujer,Cuarto Grado,339,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-18,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,2,0,0,8,0,0,2,2,0,0,1,17,7,3,0,0,0,2.4285714285714284,3.0,2.3333333333333335,7.0,2019-11-18,2019,11,18
148,299120,Estudiante_1104,Hombre,Cuarto Grado,341,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-06-04,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,12,0,0,2,18,0,0,0,0,1,7,52,27,23,5,0,7,1.9259259259259258,2.0,1.173913043478261,2.0,2019-06-04,2019,6,4
149,298764,Estudiante_1116,Hombre,Cuarto Grado,343,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-06-04,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,12,0,0,2,27,0,2,1,0,1,10,77,44,33,5,0,7,1.75,2.0,1.3333333333333333,5.0,2019-06-04,2019,6,4
150,298769,Estudiante_1128,Mujer,Cuarto Grado,345,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-06-04,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,12,0,0,3,0,0,0,0,0,1,2,15,7,6,5,0,7,2.142857142857143,3.0,1.1666666666666667,3.0,2019-06-04,2019,6,4
151,298773,Estudiante_1136,Hombre,Cuarto Grado,347,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-06-04,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,12,0,0,2,23,0,2,2,0,1,7,64,34,29,5,0,7,1.8823529411764706,2.0,1.1724137931034482,6.0,2019-06-04,2019,6,4
152,298775,Estudiante_1148,Hombre,Cuarto Grado,349,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-11-18,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,6,0,0,10,0,0,3,3,2,0,4,37,18,10,0,0,3,2.0555555555555554,3.0,1.8,11.0,2019-11-18,2019,11,18
154,412868,Estudiante_1164,Hombre,Sexto Grado,351,"¿Cómo impacta en mi comunidad-familia-país-en mí mismo, un problema?",2019-11-20,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,5,0,0,0,5,0,2,2,3,0,7,28,14,6,0,0,2,2.0,2.0,2.3333333333333335,9.0,2019-11-20,2019,11,20
155,412987,Estudiante_1166,Hombre,Cuarto Grado,352,¿Cómo un fenómeno natural se puede convertir en desastre? ,2019-06-04,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,5,0,0,2,24,0,2,2,0,1,5,53,26,25,0,0,0,2.0384615384615383,3.0,1.04,7.0,2019-06-04,2019,6,4
157,442692,Estudiante_1174,Hombre,Quinto Grado,354,¿Cómo podemos usar la matemática en la construcción de juegos que utilicen una ruleta?,2019-06-04,SAN LORENZO,1503,Los Santos,Rural,San José,Tarrazú,San Lorenzo,Primaria,0,0,0,0,2,0,0,0,2,0,1,3,1,1,4,0,0,3.0,3.0,1.0,5.0,2019-06-04,2019,6,4
158,386352,Estudiante_1185,Hombre,Cuarto Grado,360,Nuevas oportunidades de la computación física,2019-11-12,PRIMO VARGAS VALVERDE,825,Alajuela,Urbano,Alajuela,Orotina,Orotina,Primaria,5,0,0,4,0,0,2,2,2,11,1,27,20,7,0,0,1,1.35,2.0,2.857142857142857,8.0,2019-11-12,2019,11,12
159,327187,Estudiante_1297,Hombre,Cuarto Grado,417,Nuevas oportunidades de la computación física,2019-11-26,SANTA ROSA,1296,San Carlos,Rural,Alajuela,San Carlos,Palmera,Primaria,6,0,0,3,2,0,2,2,2,2,0,25,12,5,0,0,2,2.0833333333333335,3.0,2.4,9.0,2019-11-26,2019,11,26
160,312247,Estudiante_1332,Hombre,Cuarto Grado,433,Nuevas oportunidades de la computación física,2019-11-18,SAN BOSCO,1679,Heredia,Urbano,Heredia,Santa Bárbara,Purabá,Primaria,8,0,0,7,1,0,3,3,2,12,1,45,29,7,0,0,7,1.5517241379310345,2.0,4.142857142857143,10.0,2019-11-18,2019,11,18
161,312251,Estudiante_1347,Hombre,Cuarto Grado,436,Nuevas oportunidades de la computación física,2019-11-01,SAN BOSCO,1679,Heredia,Urbano,Heredia,Santa Bárbara,Purabá,Primaria,3,0,0,4,3,0,2,2,2,9,0,30,22,6,0,0,1,1.3636363636363635,2.0,3.6666666666666665,8.0,2019-11-01,2019,11,1
162,177693,Estudiante_1356,Mujer,Cuarto Grado,439,Nuevas oportunidades de la computación física,2019-11-04,SAN BOSCO,1679,Heredia,Urbano,Heredia,Santa Bárbara,Purabá,Primaria,0,0,0,0,2,0,2,2,2,1,0,11,9,4,0,0,0,1.2222222222222223,2.0,2.25,8.0,2019-11-04,2019,11,4
163,177694,Estudiante_1365,Hombre,Cuarto Grado,442,Nuevas oportunidades de la computación física,2019-11-01,SAN BOSCO,1679,Heredia,Urbano,Heredia,Santa Bárbara,Purabá,Primaria,0,0,0,2,0,0,0,0,0,1,1,3,2,2,0,0,0,1.5,2.0,1.0,2.0,2019-11-01,2019,11,1
164,177707,Estudiante_1371,Hombre,Cuarto Grado,445,Nuevas oportunidades de la computación física,2019-11-11,SAN BOSCO,1679,Heredia,Urbano,Heredia,Santa Bárbara,Purabá,Primaria,6,0,0,7,0,0,2,2,2,7,0,36,20,3,0,0,4,1.8,2.0,6.666666666666667,8.0,2019-11-11,2019,11,11
